"id","label","KBM7_CS_label","wang_consensus_o","wang_consensus_e","label_crispr_100","label_crispr_50","label_crispr_25","label_crispr_10","label_CS_ACH_most_freq","label_CS_ACH_CS0_100","fba_label","avana0","avana10","EPGAT_OGEE","avana_OGEE","sanger_OGEE","novartis_OGEE"
"ENSG00000185305","n9213","NE","CS8","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000149547","n9214","NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND","ND","NE",NA,NA,NA
"ENSG00000111199","n9215","NE","CS8","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000140497","n9216","NE","CS1","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000108175","n9217","E","CS1","E","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","E","NE","NE",NA
"ENSG00000168517","n9218","NE","CS5","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000143374","n9219","NE","CS0","E","E","NE","NE","NE","NE","CS2","CS2",NA,"E","E","E","NE","NE",NA
"ENSG00000213965","n9220","NE","CS4","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000069702","n9221","NE","CS3","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000057757","n9222","NE","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000155792","n9223","NE","CS4","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000130638","n9224","NE","CS1","E","NE","NE","NE","NE","NE","CS2","CS2",NA,"NE","NE","E","NE","NE",NA
"ENSG00000179532","n9225","NE","CS7","NE","NE","NE","NE","NE","NE","CS7","CS7",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000241685","n9226","NE","CS7","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE",NA
"ENSG00000146755","n9227","NE","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000281763","n9228","NE","CS1","E","NE","NE","NE","NE","E","CS1","CS1",NA,"E","E",NA,"NE","NE","NE"
"ENSG00000141447","n9229","ND","CS9","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000187626","n9230","NE","CS7","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000105404","n9231","NE","CS3","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000055950","n9232","NE","CS0","E","E","NE","NE","NE","NE","CS1","CS1",NA,"E","E","E","NE","NE",NA
"ENSG00000100612","n9233","NE","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000147894","n9234","NE","CS7","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000187193","n9235","NE","CS1","NE","NE",NA,NA,NA,NA,NA,NA,NA,"NE","NE","NE","NE",NA,NA
"ENSG00000144228","n9236","NE","CS8","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000152527","n9237","NE","CS3","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000168502","n9238","NE",NA,NA,NA,"NE","NE","NE","NE","CS7","CS7",NA,"NE","NE","NE","NE",NA,NA
"ENSG00000125821","n9239","NE","CS8","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000161649","n9240","NE","CS2","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"ND","ND","NE","NE","NE","NE"
"ENSG00000123552","n9241","NE","CS5","NE","NE","NE","NE","NE","NE","CS7","CS7",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000181588","n9242","NE","CS8","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000132953","n9243","NE","CS2","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000055917","n9244","NE","CS2","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE",NA
"ENSG00000205189","n9245","NE","CS1","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000087302","n9246","NE",NA,NA,NA,"NE","NE","NE","NE","CS1","CS1",NA,"E","E","E","NE",NA,NA
"ENSG00000104946","n9247","ND","CS0","E","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000167985","n9248","NE","CS1","E","NE","NE","NE","NE","NE","CS1","CS1",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000164182","n9249","NE","CS2","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000138594","n9250","NE","CS3","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000204176","n9251","ND","CS1","E","NE","NE","NE","NE","NE","CS2","CS2",NA,"NE","NE","E","NE","NE",NA
"ENSG00000143337","n9252","ND","CS2","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000153823","n9253","NE","CS9","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000285438","n9254","NE","CS2","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE",NA,"NE","NE","NE"
"ENSG00000285226","n9255","NE","CS0","E","E","NE","E","E","E","CS0","CS1",NA,"ND","ND",NA,"E","E","NE"
"ENSG00000177853","n9256","NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND","ND",NA,NA,NA,NA
"ENSG00000066654","n9257","ND","CS2","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000115750","n9258","NE","CS1","E","NE","NE","NE","E","E","CS1","CS1",NA,"E","E","E","NE","E",NA
"ENSG00000281449","n9259","NE","CS8","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE",NA,"NE","NE","NE"
"ENSG00000162396","n9260","NE","CS0","E","NE","NE","NE","NE","NE","CS2","CS2",NA,"E","E","E","NE","NE",NA
"ENSG00000116209","n9261","NE","CS3","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000072864","n9262","ND","CS2","E","NE","NE","NE","NE","NE","CS1","CS1",NA,"ND","ND","E","NE","NE",NA
"ENSG00000163793","n9263","NE","CS7","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"ND","ND","E","NE","NE",NA
"ENSG00000184494","n9264","NE","CS3","E","NE","NE","NE","NE","NE","CS5","CS5",NA,"ND","ND","NE","NE","NE",NA
"ENSG00000141384","n9265","ND","CS5","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000205138","n9266","NE","CS1","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","E","NE","NE",NA
"ENSG00000262785","n9267","NE","CS7","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE",NA,"NE","NE","NE"
"ENSG00000197771","n9268","NE","CS0","E","NE","NE","NE","NE","NE","CS1","CS1",NA,"E","E","E","NE","NE","NE"
"ENSG00000203950","n9269","NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE","NE","NE","NE",NA,NA
"ENSG00000169902","n9270","NE","CS6","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE",NA
"ENSG00000177951","n9271","NE","CS8","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE",NA
"ENSG00000130695","n9272","NE","CS0","E","NE","NE","NE","NE","NE","CS3","CS3",NA,"E","NE","E","E","NE",NA
"ENSG00000177570","n9273","NE","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"ND","ND","E","NE","NE",NA
"ENSG00000114120","n9274","NE","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000053372","n9275","NE","CS1","E","NE","NE","E","E","E","CS0","CS1",NA,"ND","ND","E","E","E",NA
"ENSG00000115827","n9276","NE","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000197933","n9277","NE","CS8","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000174013","n9278","NE","CS7","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","E","NE","NE",NA
"ENSG00000179630","n9279","NE","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","E","NE","NE",NA
"ENSG00000278535","n9280","NE","CS3","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"ND","ND","NE","NE","NE","NE"
"ENSG00000197768","n9281","NE",NA,NA,NA,"NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE",NA,NA
"ENSG00000137501","n9282","NE","CS6","NE","NE","NE","NE","NE","NE","CS7","CS7",NA,"NE","NE","E","NE","NE",NA
"ENSG00000147164","n9283","NE","CS8","NE","NE",NA,NA,NA,NA,NA,NA,NA,"NE","NE","NE","NE","NE",NA
"ENSG00000069509","n9284","NE","CS7","NE","NE",NA,NA,NA,NA,NA,NA,NA,"NE","NE","NE","NE","NE",NA
"ENSG00000169877","n9285","NE","CS7","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000198833","n9286","NE","CS3","E","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000136868","n9287","NE","CS1","E","NE","NE","NE","NE","NE","CS2","CS2",NA,"NE","NE","E","NE","NE",NA
"ENSG00000148484","n9288","NE","CS8","NE","NE","NE","NE","NE","NE","CS2","CS2",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000147955","n9289","NE","CS5","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000278488","n9290","E",NA,NA,NA,"NE","NE","NE","NE","CS4","CS4",NA,"NE","NE",NA,"NE",NA,"NE"
"ENSG00000196678","n9291","NE","CS6","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000197614","n9292","NE","CS9","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"ND","ND","NE","NE","NE",NA
"ENSG00000174032","n9293","NE","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000181038","n9294","NE","CS2","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE",NA
"ENSG00000006453","n9295","NE","CS5","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000133250","n9296","NE","CS2","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000122692","n9297","NE","CS0","E","E","E","E","E","E","CS0","CS0",NA,"ND","ND","E","E","E","NE"
"ENSG00000144730","n9298","NE","CS2","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000068137","n9299","NE","CS3","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000166471","n9300","NE","CS3","NE","NE","NE","NE","NE","NE","CS2","CS2",NA,"NE","NE","E","NE","NE",NA
"ENSG00000144320","n9301","NE",NA,NA,NA,"NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE",NA,NA
"ENSG00000188243","n9302","NE","CS2","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE",NA
"ENSG00000100106","n9303","NE","CS2","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000135336","n9304","NE","CS0","E","NE","NE","NE","NE","NE","CS1","CS1",NA,"NE","NE","E","NE","E","NE"
"ENSG00000206511","n9305","NE","CS2","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"ND","ND","NE","NE","NE","NE"
"ENSG00000119681","n9306","NE","CS2","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","E","NE","NE",NA
"ENSG00000167645","n9307","NE","CS7","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000158805","n9308","NE","CS3","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000074527","n9309","NE","CS7","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000164066","n9310","E","CS7","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","E","NE","NE",NA
"ENSG00000163659","n9311","NE","CS7","NE","NE","NE","NE","NE","NE","CS2","CS2",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000076924","n9312","NE","CS0","E","E","E","E","E","E","CS0","CS0",NA,"ND","ND","E","E","E","NE"
"ENSG00000166848","n9313","NE","CS2","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000175265","n9314","NE","CS1","E","NE",NA,NA,NA,NA,NA,NA,NA,"ND","ND","E",NA,NA,NA
"ENSG00000196642","n9315","NE","CS8","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000107625","n9316","NE","CS6","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000107957","n9317","E","CS4","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000198783","n9318","E","CS0","E","E","NE","E","E","E","CS0","CS1",NA,"ND","ND","E","E","NE",NA
"ENSG00000105697","n9319","NE","CS2","NE","NE","NE","NE","NE","E","CS1","CS1",NA,"E","NE","NE","NE","NE",NA
"ENSG00000180113","n9320","NE","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000168026","n9321","NE","CS6","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000082397","n9322","NE","CS1","E","NE","NE","NE","NE","NE","CS7","CS7",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000169435","n9323","NE","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000172236","n9324","NE","CS2","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000166192","n9325","NE","CS1","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000120278","n9326","NE","CS3","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000149823","n9327","NE","CS1","E","NE","NE","NE","NE","E","CS1","CS1",NA,"E","E","E","E","NE",NA
"ENSG00000166912","n9328","NE","CS8","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"ND","ND","NE","NE","NE","NE"
"ENSG00000174373","n9329","E","CS8","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000134748","n9330","NE","CS0","E","NE","E","E","E","E","CS0","CS0",NA,"ND","ND","E","E","E",NA
"ENSG00000149639","n9331","NE","CS1","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE",NA
"ENSG00000115520","n9332","NE","CS6","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000164946","n9333","NE","CS3","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","E","NE","NE",NA
"ENSG00000113761","n9334","NE","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000018869","n9335","NE","CS5","NE","NE","NE","NE","NE","NE","CS7","CS7",NA,"ND","ND","NE","NE","NE",NA
"ENSG00000137500","n9336","NE","CS9","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000157470","n9337","ND","CS7","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000040608","n9338","NE","CS6","E","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000141376","n9339","NE","CS4","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000066629","n9340","NE","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000135502","n9341","NE","CS3","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","E","NE","NE",NA
"ENSG00000108389","n9342","NE","CS2","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000101346","n9343","NE","CS2","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","E","NE","NE",NA
"ENSG00000251493","n9344","NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND","ND","E",NA,NA,"NE"
"ENSG00000163322","n9345","NE",NA,NA,NA,"NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","E","NE",NA,"NE"
"ENSG00000104756","n9346","ND","CS6","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000181472","n9347","NE","CS3","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000156253","n9348","NE","CS8","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000078804","n9349","NE","CS3","NE","NE","NE","NE","NE","NE","CS7","CS7",NA,"ND","ND","NE","NE","NE",NA
"ENSG00000071243","n9350","NE","CS9","NE","NE","NE","NE","NE","NE","CS1","CS1",NA,"E","NE","E","NE","NE","NE"
"ENSG00000125459","n9351","E","CS0","E","NE","NE","NE","NE","E","CS1","CS1",NA,"E","E","E","NE","NE",NA
"ENSG00000168010","n9352","NE","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000138759","n9353","ND","CS3","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000123575","n9354","NE","CS5","NE","NE",NA,NA,NA,NA,NA,NA,NA,"NE","NE","NE","NE","NE",NA
"ENSG00000162949","n9355","NE","CS7","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000213625","n9356","E","CS9","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000169189","n9357","NE","CS0","E","NE","NE","NE","NE","NE","CS1","CS1",NA,"E","E","E","NE","NE","NE"
"ENSG00000167549","n9358","NE","CS5","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000101493","n9359","ND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND","ND","NE",NA,NA,NA
"ENSG00000157578","n9360","NE","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000103365","n9361","NE","CS3","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000132465","n9362","NE",NA,NA,NA,"NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE",NA,NA
"ENSG00000131778","n9363","NE","CS6","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000187513","n9364","NE","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000183439","n9365","NE","CS3","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"ND","ND","NE","NE","NE",NA
"ENSG00000072958","n9366","NE","CS5","E","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE",NA
"ENSG00000179889","n9367","NE","CS8","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"ND","ND","NE","NE","NE",NA
"ENSG00000172590","n9368","ND","CS0","E","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","E","NE","NE",NA
"ENSG00000163536","n9369","NE","CS9","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000112282","n9370","NE","CS1","NE","NE","NE","NE","NE","NE","CS2","CS2",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000144647","n9371","NE","CS7","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","E","NE","NE",NA
"ENSG00000274636","n9372","NE","CS3","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE",NA,"NE","NE",NA
"ENSG00000116670","n9373","NE","CS0","E","NE","NE","NE","E","E","CS1","CS1",NA,"ND","ND","E","NE","NE",NA
"ENSG00000154978","n9374","ND","CS5","NE","NE","NE","NE","NE","NE","CS2","CS2",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000006025","n9375","NE","CS2","E","NE","NE","NE","NE","NE","CS4","CS4",NA,"ND","ND","E","NE","NE",NA
"ENSG00000106526","n9376","NE","CS4","NE","NE",NA,NA,NA,NA,NA,NA,NA,"NE","NE","NE","NE","NE",NA
"ENSG00000134644","n9377","NE","CS3","NE","NE","NE","NE","NE","NE","CS2","CS2",NA,"NE","NE","E","NE","NE",NA
"ENSG00000108961","n9378","NE","CS3","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000087250","n9379","ND","CS7","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","E","NE","NE",NA
"ENSG00000186470","n9380","NE","CS6","NE","NE","NE","NE","NE","NE","CS7","CS7",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000188227","n9381","ND","CS9","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000156469","n9382","NE",NA,NA,NA,"NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE",NA,NA
"ENSG00000149262","n9383","NE","CS0","E","E","E","E","E","E","CS0","CS0",NA,"ND","ND","E","E","E","NE"
"ENSG00000100342","n9384","NE","CS5","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","E","NE","NE",NA
"ENSG00000124571","n9385","NE","CS0","E","E","NE","NE","NE","E","CS1","CS1",NA,"E","E","E","E","NE",NA
"ENSG00000018189","n9386","E","CS7","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000152137","n9387","NE","CS5","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000125734","n9388","NE","CS5","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000143369","n9389","ND","CS5","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000010278","n9390","ND","CS9","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE",NA
"ENSG00000008441","n9391","NE","CS3","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000050393","n9392","ND","CS6","E","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000119878","n9393","NE","CS4","NE","NE","NE","NE","NE","NE","CS2","CS2",NA,"NE","NE","E","NE","NE",NA
"ENSG00000183671","n9394","ND",NA,NA,NA,"NE","NE","NE","NE","CS5","CS5",NA,"ND","ND","NE",NA,NA,NA
"ENSG00000182196","n9395","E","CS2","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000276371","n9396","NE",NA,NA,NA,"NE","NE","NE","NE","CS1","CS1",NA,"NE","NE",NA,"NE",NA,NA
"ENSG00000123415","n9397","NE","CS2","E","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000169696","n9398","NE","CS2","E","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000175756","n9399","E","CS0","E","E","NE","NE","NE","NE","CS2","CS2",NA,"E","NE","E","NE","NE",NA
"ENSG00000213221","n9400","NE","CS0","E","NE","NE","NE","NE","NE","CS3","CS3",NA,"E","NE","E","NE","NE",NA
"ENSG00000176894","n9401","NE","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000078902","n9402","NE","CS6","NE","NE","NE","NE","NE","NE","CS7","CS7",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000127914","n9403","E","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000184857","n9404","NE","CS7","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000159346","n9405","NE","CS6","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000177363","n9406","NE","CS3","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000135443","n9407","E","CS4","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000108405","n9408","NE","CS6","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000135976","n9409","NE","CS2","NE","NE",NA,NA,NA,NA,NA,NA,NA,"ND","ND","NE",NA,"NE","NE"
"ENSG00000112137","n9410","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND","ND","NE",NA,NA,"NE"
"ENSG00000171224","n9411","ND",NA,NA,NA,"NE","NE","NE","NE","CS7","CS7",NA,"NE","NE","NE","NE",NA,NA
"ENSG00000117614","n9412","NE","CS0","E","NE","NE","NE","E","E","CS1","CS1",NA,"ND","ND","E","E","E",NA
"ENSG00000007376","n9413","NE","CS5","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000132481","n9414","NE","CS5","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000173681","n9415","NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE","NE","NE","NE",NA,NA
